160.248,1007.95,1019.92,159.64,860.844,160.409,484.317,1011.95,947.764,770.84,443.561,8.03764,569.417
985.673,685.737,838.016,740.577,778.872,661.806,393.407,792.376,732.269,172.731,194.734,1011.08,473.533
140.653,741.833,937.235,23.0891,876.912,70.8742,25.0039,209.417,74.9354,184.964,695.249,832.463,677.144
184.091,119.736,337.128,89.8226,811.148,619.108,199.988,410.002,291.055,983.91,28.4717,94.1852,614.982
461.36,140.012,669.655,749.763,645.742,437.171,2.8406,233.952,741.059,546.751,904.311,356.657,684.057
9.02666,163.974,429.412,722.701,176.577,239.791,368.466,750.055,999.31,840.16,278.582,759.136,376.234
306.958,54.9138,293.072,314.058,547.379,825.575,301.052,339.624,32.8842,917.38,119.056,677.815,106.669
78.2672,471.919,948.102,868.572,694.771,679.85,927.153,983.242,107.818,658.956,431.976,46.7,523.424
855.245,744.789,678.302,633.904,177.005,251.842,823.998,33.5665,921.681,827.106,28.4756,392.535,821.821
375.993,647.659,845.249,233.392,413.361,951.012,651.245,764.317,601.017,534.53,487.825,657.859,726.506
345.919,513.844,617.944,199.516,63.3756,1018.71,613.542,567.28,988.174,201.88,207.69,124.196,733.117
334.468,694.639,688.59,443.38,763.728,823.638,925.545,666.275,662.619,5.1901,113.126,176.857,383.348
868.303,273.153,185.815,805,752.377,393.563,807.935,908.435,775.356,459.243,490.14,352.534,751.094
278.389,117.13,510.387,940.527,795.523,366.27,563.522,594.836,275.286,932.284,829.048,307.643,829.811
312.133,143.652,362.331,652.576,25.0733,813.273,90.5993,827.052,1023.35,732.172,15.6042,927.608,932.723
535.65,582.725,856.682,144.068,726.469,782.615,340.371,457.11,797.749,785.571,938.006,350.084,982.096
486.331,558.86,925.404,405.715,678.735,22.9666,872.911,92.9976,860.851,504.631,437.683,544.925,68.1947
964.893,784.681,413.379,618.437,287.372,283.538,402.589,722.091,668.635,351.115,66.0621,424.647,576.65
457.667,907.148,273.04,342.206,482.823,112.443,835.715,749.488,177.224,446.251,672.096,409.972,464.326
353.911,325.766,375.525,45.8366,362.028,642.895,530.678,110.815,552.238,145.528,892.035,984.694,4.08484
336.923,332.981,994.478,732.208,283.355,583.399,270.338,312.436,816.139,512.886,871.451,674.034,890.426
1009.19,175.474,725.292,525.172,658.237,425.053,246.069,390.363,649.785,312.993,359.531,464.622,861.172
633.868,95.3607,811.051,566.084,46.2563,506.557,562.22,717.934,185.879,946.47,950.257,352.194,306.774
765.275,131.678,829.958,1006.06,742.328,763.327,307.201,165.257,344.065,29.4507,352.182,460.998,894.827
90.376,214.91,392.754,697.191,605.588,507.972,741.078,987.815,540.312,582.568,824.946,804.693,193.28
880.142,563.205,457.016,953.93,177.251,63.3929,858.918,5.44196,460.193,984.927,85.8804,449.894,523.814
279.831,545.698,685.017,524.706,400.343,436.637,819.859,553.267,918.637,315.314,412.329,712.451,138.227
227.565,252.918,983.249,651.503,742.284,709.896,735.661,496.217,694.597,243.857,591.181,981.686,616.068
327.814,680.4,516.537,552.444,288.835,802.613,33.7746,742.012,681.372,20.1744,186.127,972.413,111.373
470.886,192.127,292.916,309.71,370.255,997.971,468.656,217.171,1009.17,106.051,684.642,425.057,868.614
340.754,263.256,439.868,573.404,669.772,850.977,49.5441,668.906,267.205,852.828,896.602,862.101,932.444
673.75,227.339,1010.53,825.081,367.11,441.192,7.54334,928.183,749.586,972.398,518.649,871.396,528.727
800.417,826.75,759.399,255.578,341.788,567.805,300.431,224.346,566.137,92.2949,645.924,496.569,685.769
633.933,621.696,517.831,15.0364,158.374,388.013,340.548,954.094,837.365,858.535,635.412,615.169,426.94
455.909,396.977,229.415,946.062,854.714,934.206,443.856,332.747,202.563,112.692,401.871,972.449,11.3329
553.93,331.515,605.675,713.428,502.472,126.895,727.521,441.604,92.5503,703.456,284.572,556.78,824.966
471.927,916.525,372.16,622.216,320.173,873.359,458.025,521.05,653.745,324.056,823.886,441.537,286.87
121.937,854.204,594.405,1011.82,143.178,416.072,720.016,676.501,995.356,549.495,194.493,285.785,995.68
253.446,180.353,1018.68,290.763,666.635,437.708,268.86,663.244,795.865,403.464,26.7983,703.887,132.012
566.717,282.047,844.999,62.9838,887.403,388.982,240.835,930.369,843.891,440.372,402.961,78.723,1012.49
700.852,906.216,409.714,291.7,846.088,443.266,446.652,686.048,103.855,340.096,827.895,215.952,995.783
766.005,423.887,381.027,805.191,799.226,495.27,242.479,111.027,142.999,981.012,509.367,613.054,168.172
585.921,794.769,589.086,481.604,479.818,85.6138,273.802,867.152,548.166,238.708,68.3648,266.789,20.734
470.23,738.957,865.051,218.426,483.749,964.947,657.587,378.943,11.9286,711.662,224.945,270.65,796.742
901.719,216.076,603.517,275.056,319.496,321.86,736.813,948.587,1021.29,990.441,246.181,271.353,446.015
768.077,720.675,713.969,606.349,988.809,78.0483,283.564,973.997,36.4419,587.827,267.759,933.971,928.61
110.424,644.577,91.1686,624.404,101.463,117.089,507.281,404.502,617.236,605.27,441.872,702.965,659.324
571.02,1014.99,47.9612,1021.04,1005.73,581.722,895.38,203.199,265.009,79.1156,101.284,885.401,384.668
764.053,471.342,979.31,568.865,102.576,238.924,952.646,1019,339.217,957.947,392.497,885.216,86.6926
914.69,610.68,73.7879,511.712,431.78,255.239,545.477,668.031,682.25,297.249,59.4196,959.381,614.389
280.118,562.67,89.9053,596.373,288.054,671.102,34.5345,915.213,335.764,626.054,123.671,310.919,820.587
842.111,866.545,630.762,447.392,1020.13,52.1743,417.796,998.537,915.678,453.1,207.702,832.594,783.718
804.3,265.181,262.47,519.796,450.699,423.751,452.259,64.3894,981.496,244.479,127.64,328.65,555.793
11.9119,62.3921,314.154,718.92,237.755,498.148,101.653,957.883,146.762,68.7934,837.19,577,976.084
166.515,145.466,967.263,310.078,198.46,89.6685,935.603,494.797,168.284,418.864,448.817,648.365,746.264
268.265,992.687,26.8419,704.657,815.234,851.575,1001.54,38.4057,441.851,141.107,823.54,956.509,24.9211
414.23,573.922,491.525,474.256,534.718,992.697,679.566,633.811,536.366,818.676,345.181,457.129,982.236
66.3053,138.37,764.787,737.352,575.633,416.627,675.531,321.975,928.26,699.643,479.556,730.635,948.549
108.376,425.292,741.851,784.905,961.105,982.76,992.783,216.544,762.818,669.158,968.707,294.683,180.112
176.663,28.3496,184.839,817.612,508.917,25.9797,922.778,49.8535,917.838,308.362,439.056,19.8151,339.511
338.383,185.916,846.077,615.27,324.418,247.169,358.786,518.123,148.321,1018.32,88.6243,688.993,542.539
681.228,995.921,371.988,21.2593,144.577,878.208,20.6122,587.214,897.745,92.6994,81.38,8.9656,980.104
530.488,684.235,483.589,205.505,1000.33,579.881,704.441,22.0526,739.825,383.887,401.047,930.019,826.358
638.403,281.116,428.833,454.824,402.235,535.394,586.406,164.941,258.907,620.412,5.33163,673.314,1014.29
696.141,588.578,54.2302,491.629,842.864,288.589,218.833,647.103,732.103,244.997,447.074,287.316,423.827
894.839,805.885,369.597,908.356,820.525,700.802,125.814,812.093,554.355,625.093,180.243,445.16,823.32
96.1203,878.385,40.9272,665.405,421.234,653.741,607.728,882.842,755.985,1008.29,708.057,506.798,486.104
135.897,654.407,589.433,981.185,784.878,878.122,959.79,544.454,1007.3,124.867,622.606,650.785,746.733
365.456,493.583,328.672,105.215,264.769,619.089,60.6977,519.468,261.939,622.022,557.864,99.8185,788.218
342.405,906.438,478.817,715.561,138.999,659.529,788.706,1023.91,720.937,808.44,59.1706,846.086,289.735
1022.69,357.917,493.627,257.018,669.133,812.756,821.496,824.546,335.406,850.23,592.205,563.232,344.092
386.981,415.516,540.5,442.796,836.475,852.41,652.231,157.486,415.492,898.761,886.235,961.497,556.616
865.553,706.177,778.724,630.495,514.007,904.595,397.683,127.771,165.836,236.687,732.928,645.419,877.877
318.706,995.595,689.593,764.274,487.431,48.8213,310.428,1016.5,202.584,114.598,575.914,716.757,264.196
400.962,535.223,224.218,116.662,775.639,950.447,481.972,714.766,377.383,562.746,459.356,382.503,628.955
73.1607,677.448,208.891,595.247,468.657,197.056,384.157,610.198,773.16,753.479,966.047,42.387,420.481
970.315,957.372,642.004,693.778,343.364,957.364,564.865,258.659,228.632,226.505,171.42,197.289,594.241
900.802,452.766,925.925,787.743,926.05,658.269,121.51,239.663,878.031,812.212,755.896,209.629,137.56
250.856,822.476,1021.14,124.278,246.645,715.031,711.135,18.064,111.644,315.802,2.56375,532.695,937.724
50.4971,724.344,601.71,42.8222,487.439,775.763,880.775,173.57,637.352,753.427,39.4166,37.7693,427.975
410.446,433.007,284.556,200.38,33.6684,348.161,657.169,978.681,471.456,799.248,725.982,711.773,120.893
566.848,540.934,177.933,919.104,724.079,33.612,293.439,308.445,189.942,903.573,199.233,993.85,95.8293
188.513,146.398,578.273,381.42,702.86,541.783,629.336,392.49,485.835,911.059,940.145,840.973,945.501
767.063,64.4939,94.6092,456.267,51.6244,711.334,226.744,996.908,878.464,978.308,510.571,128.399,672.324
592.889,985.296,266.374,307.457,705.512,991.487,1018.21,139.28,188.68,168.596,569.556,289.691,600.759
377.568,268.032,398.796,457.43,1012.22,122.6,363.883,981.192,390.858,870.895,898.955,435.725,666.113
888.225,768.613,714.294,1018.82,896.208,829.737,720.229,315.47,406.171,702.594,549.139,372.576,591.173
691.213,260.846,567.758,719.79,111.893,631.763,603.192,902.796,55.0402,411.975,74.8712,719.818,525.639
147.458,601.761,169.131,117.993,714.321,751.979,7.52871,685.465,53.9851,191.462,555.68,818.648,230.357
958.92,979.907,535.302,200.222,730.213,113.312,495.461,732.908,531.945,44.3228,186.555,632.527,219.07
206.811,52.8307,800.663,663.926,938.416,97.2155,136.558,425.306,557.357,261.386,209.027,323.303,912.521
789.141,254.765,239.273,534.606,354.79,401.584,620.967,612.794,369.936,879.753,873.138,698.865,176.836
56.8937,532.677,662.843,965.361,109.483,81.3757,742.272,208.265,855.99,844.305,939.939,270.454,839.804
184.968,752.141,641.15,19.3003,510.425,194.402,764.53,90.1723,542.57,987.639,772.474,964.688,573.754
90.5161,848.066,680.403,941.221,957.879,877.218,592.973,962.137,693.4,232.181,464.297,438.037,58.3402
811.018,57.1984,954.611,876.39,839.725,331.199,442.23,223.975,901.678,128.982,555.116,441.713,260.93
579.834,704.95,1009.54,870.903,660.802,729.265,826.839,455.227,414.746,125.419,930.278,36.7106,141.666
456.592,420.849,183.57,622.209,937.137,214.726,243.344,83.6264,893.515,6.82809,849.511,161.979,525.555
404.067,719.855,409.583,524.441,950.548,449.729,709.41,209.836,21.6022,559.333,833.416,571.013,761.866
735.058,164.898,687.655,529.378,235.677,504.986,995.536,827.062,984.278,257.909,866.875,530.017,732.789
970.245,762.948,49.2454,958.279,791.71,399.332,562.616,952.582,800.303,315.015,198.864,776.52,95.1268
386.031,794.371,25.4669,896.344,236.095,730.491,218.109,328.856,683.438,634.459,512.036,368.284,13.275
58.019,665.059,881.399,563.555,625.612,325.648,481.077,812.965,948.214,194.415,536.279,280.311,151.142
877.581,414.992,178.427,339.349,581.063,885.492,715.34,558.482,8.19833,82.6211,96.8477,70.6439,412.384
80.02,333.405,1022.06,474.355,985.581,696.526,660.176,197.856,138.601,667.426,258.26,568.572,859.494
706.262,365.352,462.689,714.464,335.127,277.316,1005.33,664.894,212.219,709.291,964.324,630.749,737.561
762.315,763.782,333.558,1.37972,901.121,198.931,572.591,238.61,761.239,532.65,975.231,638.272,616.167
148.798,937.134,923.464,581.5,16.8604,890.417,122.118,976.255,477.453,929.55,711.006,491.527,322.458
673.173,589.148,746.397,667.165,377.476,429.884,814.705,96.6888,447.636,683.852,119.092,462.651,1014.16
318.928,910.078,979.661,364.32,863.616,86.5765,475.218,712.301,191.639,152.339,241.762,803.716,661.932
97.9113,942.118,842.575,914.499,781.97,623.202,762.071,58.9868,330.486,688.429,760.247,600.762,241.594
175.665,782.646,813.86,533.474,339.031,421.909,227.878,846.999,182.451,19.4736,633.977,116.777,1012.64
509.734,302.655,880.138,126.605,240.477,280.198,234.05,206.007,560.694,10.3991,444.725,49.6068,411.288
748.012,205.599,724.578,675.659,783.91,410.933,674.837,761.918,765.272,535.087,858.605,207.613,171.833
828.892,116.293,688.743,19.2972,34.4908,524.773,436.623,811.295,214.847,637.206,238.304,638.771,691.503
267.474,266.814,490.728,942.02,543.834,1010.51,460.834,203.931,50.0881,361.909,578.356,788.867,383.901
346.443,145.14,258.914,50.0559,702.289,727.902,945.983,909.845,1007.83,325.855,364.766,703.412,791.989
395.926,363.66,1022.95,814.447,607.499,48.1692,120.749,166.466,442.077,675.99,124.079,303.799,205.039
62.0171,668.238,251.353,882.179,283.518,741.762,290.871,888.058,100.169,127.825,555.098,34.7969,497.235
938.113,814.566,603.714,589.633,840.044,758.493,848.184,12.0489,784.37,300.934,544.827,624.42,782.06
651.939,329.884,283.085,48.9947,453.551,184.983,776.177,330.717,920.965,504.67,693.65,391.026,597.182
57.8809,688.273,478.15,237.262,415.097,612.509,589.586,662.263,423.128,231.659,773.007,364.046,863.406
810.02,95.484,660.242,473.286,514.342,628.703,594.77,947.524,479.165,428.851,341.284,438.428,101.049
729.065,716.208,857.363,482.718,947.022,105.641,584.486,212.933,993.318,50.739,202.855,202.572,345.508
176.874,257.54,675.361,610.294,827.271,593.038,234.226,1.07234,907.677,827.214,599.176,611.732,55.0189
28.4072,537.94,828.91,75.5293,238.27,512.988,42.6037,315.805,319.78,173.576,843.515,633.975,888.491
489.208,240.64,198.352,23.4081,737.848,523.063,231.434,570.842,535.268,905.381,243.376,152.135,835.961
561.936,985.088,779.657,697.897,464.61,274.656,468.876,426.861,271.537,51.4892,401.962,353.147,510.072
523.517,159.933,80.4463,488.894,44.0756,610.951,452.677,445.762,504.836,991.834,526.531,692.523,896.721
639.633,467.872,489.774,850.642,839.134,513.266,668.914,106.795,847.869,116.906,524.406,759.834,683.378
97.0445,807.627,397.033,986.086,443.154,786.842,181.803,585.433,642.981,522.095,140.044,735.666,358.259
143.458,901.443,230.472,384.898,41.2662,858.144,246.981,704.428,928.581,556.993,911.967,514.94,384.818
981.441,86.0071,59.5519,556.167,127.224,930.151,33.4743,935.32,377.247,710.31,819.933,1003.69,8.01423
994.753,462.484,313.683,320.338,865.157,53.9269,407.217,832.097,867.071,234.639,446.377,277.846,484.252
633.67,601.604,139.35,757.655,20.157,405.886,509.8,699.614,723.458,722.051,259.652,956.228,540.07
675.597,861.989,488.298,45.7673,558.332,520.148,826.574,865.579,857.132,608.011,943.279,1012.65,326.62
971.525,909.478,819.844,490.44,82.8937,977.841,173.333,877.476,466.676,452.473,579.66,425.722,723.28
428.438,308.072,282.262,499.954,748.124,943.863,639.03,301.326,385.574,78.5547,662.729,338.856,791.425
870.754,993.374,464.539,459.235,471.907,664.61,616.023,727.763,778.99,396.64,872.585,446.543,974.061
106.737,833.378,1018.22,775.373,1014.92,450.517,170.047,788.417,150.204,528.742,736.556,21.8651,279.958
839.497,661.788,25.8249,481.771,744.722,642.023,259.245,782.016,167.902,480.33,734.109,642.508,248.084
923.889,129.372,132.719,815.409,288.649,102.699,739.358,74.9338,61.3193,767.486,219.307,808.297,145.773
958.753,726.758,332.85,160.167,338.387,984.797,92.2835,113.319,410.87,930.148,908.043,382.312,778.367
979.403,596.131,110.797,19.8843,956.18,938.096,250.885,790.307,364.819,786.639,468.527,118.222,368.23
313.502,266.258,788.425,0.653072,104.795,564.717,767.92,701.752,934.643,520.042,702.466,150.723,383.231
608.018,422.571,388.8,448.872,183.719,29.3136,345.671,18.6961,993.52,768.282,942.814,11.8749,127.741
3.8906,824.975,583.566,617.98,214.246,951.943,889.665,428.538,532.949,987.087,528.322,48.0918,146.86
13.1003,59.3912,293.157,638.383,1009.25,425.47,893.819,643.889,481.05,404.728,951.599,569.755,590.719
245.462,145.751,905.787,201.403,876.219,161.348,392.397,643.426,950.863,734.19,791.262,137.673,748.015
756.808,241.493,940.992,623.546,368.468,331.366,532.4,21.5743,674.403,292.285,198.975,607.7,731.021
633.488,221.213,882.881,2.55644,936.325,358.987,190.493,33.17,830.279,890.284,461.812,946.091,859.381
421.026,727,219,710.045,824.6,476.1,146.104,762.265,121.821,682.52,26.3356,882.241,966.104
623.075,15.7879,161.03,617.756,100.682,405.678,599.075,16.9471,341.262,822.827,563.764,6.97632,654.838
18.3747,461.094,474.576,365.577,987.802,119.818,487.293,627.535,279.933,687.998,477.588,542.675,892.199
188.086,61.027,254.494,999.507,800.111,180.462,563.589,1012.07,200.771,139.544,365.507,117.054,522.789
454.168,628.425,904.019,307.169,423.603,960.27,370.534,136.939,757.448,949.793,386.435,170.054,545.46
736.727,649.887,703.509,236.308,933.673,690.769,197.372,236.41,853.029,125.2,490.856,250.418,705.898
968.238,20.4508,547.339,679.927,947.488,693.784,190.448,930.257,909.343,982.88,202.164,300.319,274.135
796.615,268.06,183.723,756.123,914.604,971.039,935.245,759.909,674.914,1021.21,540.014,132.803,615.914
395.86,142.845,538.565,76.3775,805.34,540.841,921.454,158.777,425.254,325.726,806.198,478.104,544.158
918.188,952.761,502.99,398.825,898.918,108.201,993.919,72.6586,485.064,391.36,391.054,583.173,47.5424
1007.46,31.1345,56.5938,984.516,693.022,472.068,25.8538,408.504,593.159,814.386,307.633,783.837,19.9262
159.832,369.266,849.516,213.17,878.28,369.111,958.852,131.742,393.507,833.101,177.131,960.422,285.605
675.222,470.528,19.1689,1023.41,819.188,803.278,778.995,527.014,6.6691,27.0636,886.576,17.5807,37.0247
139.663,686.975,632.162,418.415,758.513,431.43,198.916,621.332,62.3779,787.609,403.858,739.747,296.477
633.133,320.465,776.941,249.779,618.571,343.915,302.793,425.966,857.809,519.67,361.329,765.109,851.631
757.342,369.644,210.349,997.657,274.751,420.869,587.797,115.071,518.265,691.244,958.719,82.1197,541.454
828.292,851.643,282.316,579.435,947.737,104.072,112.642,542.806,317.292,654.976,726.1,783.967,321.703
533.898,390.446,810.265,76.8037,241.805,478.336,598.565,844.907,438.008,742.266,557.602,324.196,1017.02
974.019,599.005,235.673,216.599,620.765,134.754,49.0904,779.903,691.839,693.339,699.386,426.667,168.502
977.156,935.589,544.948,640.176,89.8921,785.48,581.708,411.558,551.478,102.761,307.197,757.814,252.575
586.463,381.393,845.51,123.786,990.085,50.962,460.915,569.414,966.675,226.281,594.137,171.705,143.116
526.535,627.533,819.799,204.456,739.178,481.155,845.922,281.922,696.724,681.148,283.114,925.702,621.679
948.616,99.4584,385.749,965.591,816.029,1020.13,187.281,216.954,140.395,208.719,873.634,1015.34,755.365
703.127,45.6497,152.684,555.779,224.69,521.106,85.3481,911.742,893.547,654.861,723.802,912.776,170.893
369.411,7.0244,393.109,473.75,428.851,477.228,51.0606,853.959,235.875,332.357,887.943,386.288,87.1393
983.835,942.257,454.421,448.982,62.5934,389.359,821.767,193.658,477.628,1014.83,386.384,562.952,475.434
345.539,690.756,17.0858,372.311,699.399,970.101,379.478,429.394,584.469,516.135,712.169,99.6696,638.067
242.26,445.082,899.433,63.973,730.528,334.958,896.046,1003.03,965.365,675.62,642.523,409.473,874.211
404.605,99.2284,75.632,976.815,779.525,381.192,70.3097,851.608,705.817,972.148,285.617,577.053,336.189
863.576,727.027,263.545,4.86959,956.285,836.955,210.534,509.534,982.222,319.123,886.236,524.484,1010.58
250.176,117.093,433.93,56.5197,631.595,488.132,228.896,634.122,873.9,142.345,622.844,759.395,211.307
156.266,621.328,871.664,699.117,1001.12,157.303,979.052,519.723,41.3692,829.618,262.817,187.729,781.635
891.439,105.985,23.0985,373.44,888.321,579.313,176.664,899.494,93.2007,936.569,482.657,700.713,502.571
229.377,647.558,385.512,383.324,575.16,1020.36,572.644,597.28,227.085,247.651,781.816,957.788,411.851
328.887,177.066,894.931,771.072,988.347,229.175,388.553,464.732,329.908,734.947,354.539,488.84,112.102
441.045,939.563,259.436,46.3219,667.76,487.352,118.014,111.078,850.08,710.385,148.31,853.67,56.8204
271.56,910.477,757.343,264.836,260.893,488.419,344.975,532.503,29.6937,896.495,393.167,997.839,698.032
718.471,507.955,346.975,784.168,321.472,308.313,268.96,623.184,874.362,879.819,236.135,710.117,525.956
503.608,511.121,636.27,480.008,954.34,454.449,407.394,953.121,999.761,562.114,33.8733,833.282,602.366
213.061,44.7876,463.506,1015.87,687.639,886.299,96.9368,439.593,453.81,817.557,727.302,637.761,233.315
218.483,418.543,383.099,484.017,472.178,808.096,25.915,796.618,769.973,415.48,96.9572,822.103,784.649
206.972,60.3213,164.33,60.7707,913.325,504.926,191.23,517.288,597.99,535.711,751.805,633.43,722.726
174.705,457.174,687.448,335.202,934.67,746.785,254.216,708.06,396.802,955.864,556.674,615.459,620.57
118.91,633.147,312.307,573.238,406.279,942.692,732.759,195.496,816.295,618.295,497.105,448.789,121.641
946.935,237.194,126.693,195.571,41.4661,79.8219,732.533,3.83574,150.499,76.9623,641.846,289.637,637.106
189.571,316.879,520.511,160.522,184.519,175.382,621.854,920.722,578.319,397.471,800.347,395.673,499.507
1011.18,208.869,364.535,1023.36,187.19,984.307,26.2761,80.5937,447.429,410.14,594.696,921.81,226.957
225.034,218.25,580.159,647.316,704.687,924.518,350.969,742.724,111.873,513.294,125.736,703.862,349.362
185.357,498.616,812.545,742.664,91.7112,390.376,886.832,1008.37,626.595,477.013,400.014,126.892,881.465
219.069,362.326,959.567,855.059,991.294,115.532,23.2096,91.4506,279.698,767.067,309.286,640.186,625.187
118.012,397.923,575.314,481.313,125.001,539.649,493.365,506.315,205.968,979.803,25.5934,708.669,544.422
666.554,539.124,442.514,105.224,86.5504,386.181,815.338,199.034,483.396,489.097,453.056,415.652,299.339
131.806,481.067,951.688,222.884,669.638,891.235,126.714,747.467,45.1827,472.008,102.14,987.98,265.027
660.223,268.875,545.473,935.688,11.1454,821.094,748.676,709.201,654.281,312.517,1003.68,524.652,155.385
522.221,334.927,155.827,802.454,125.009,974.073,314.25,402.581,713.468,394.747,295.205,739.533,973.887
25.7231,510.106,792.004,107.52,663.63,123.167,712.503,535.689,839.588,451.727,10.586,306.746,583.024
158.067,133.541,300.577,82.7165,208.616,490.421,155.527,359.286,144.883,303.884,838.441,310.327,537.901
918.474,285.239,569.43,649.602,717.29,620.831,27.273,894.968,65.8831,995.449,303.112,935.294,797.103
123.776,985.209,277.999,967.091,749.842,564.986,219.448,251.08,969.674,540.53,691.932,930.576,0.549167
369.268,403.952,459.187,685.236,673.021,85.297,256.263,846.399,922.607,344.065,209.695,630.071,23.6256
991.163,94.3556,587.501,269.72,93.3776,126.294,816.816,400.875,124.442,395.751,715.559,350.761,474.361
649.409,182.4,77.5083,152.269,470.097,93.09,539.031,916.998,871.613,530.461,684.343,224.052,74.7011
577.37,689.488,20.9549,993.61,581.892,68.6349,891.587,665.922,988.179,884.55,592.515,358.784,715.118
424.067,593.12,74.6092,940.287,796.365,77.0226,157.568,391.114,614.546,169.503,1021.39,158.743,159.971
524.151,590.735,235.864,862.19,506.39,947.31,233.637,293.972,478.076,876.309,798.085,788.133,109.531
479.058,746.912,321.516,786.648,662.552,795.049,193.512,732.779,986.894,215.126,719.933,491.645,230.424
302.155,784.173,531.734,83.8171,823.286,953.944,546.303,957.591,265.603,275.124,241.71,727.056,734.567
227.017,351.415,938.748,996.96,738.043,484.645,174.054,958.395,491.882,107.025,349.466,965.705,72.4597
951.459,391.39,621.323,219.232,228.524,648.669,289.046,720.419,340.793,258.737,996.628,398.794,923.815
179.285,145.826,716.183,74.7371,684.448,337.493,121.428,470.616,372.293,271.662,769.326,907.575,906.799
934.652,840.753,971.92,816.919,457.585,843.63,62.8033,701.831,1012.61,331.068,348.821,605.845,346.278
192.133,785.189,647.696,768.688,544.613,556.285,173.088,150.802,820.433,807.847,713.485,176.943,736.855
1014.32,277.695,799.236,557.612,658.778,52.6129,540.589,382.579,703.744,217.909,867.323,384.741,434.435
292.821,216.617,471.638,194.782,522.658,69.8436,845.839,759.681,651.068,947.022,192.832,242.875,235.709
682.917,657.574,879.786,907.118,895.239,93.3495,456.843,111.708,564.387,546.967,1006.75,295.083,885.346
398.784,514.854,21.3496,1003.36,859.139,897.671,105.968,912.231,316.159,844.382,332.35,512.939,163.776
477.661,610.735,806.626,386.596,193.208,221.156,781.008,284.594,113.313,157.909,50.3931,191.86,694.041
187.825,828.091,271.998,158.027,338.067,228.693,172.642,614.029,27.463,588.631,676.78,353.711,632.384
116.714,376.496,185.597,277.682,471.634,600.689,885.255,328.788,970.649,191.292,481.556,182.844,135.473
964.538,986.949,759.007,651.835,972.816,363.196,543.142,218.249,23.0577,713.557,11.0393,230.983,740.524
266.478,811.112,323.072,609.001,5.27144,980.904,174.966,666.958,276.706,118.409,763.519,134.47,535.985
561.808,824.03,269.507,557.968,497.96,644.26,140.352,242.993,835.663,652.199,773.662,772.377,191.745
562.558,390.056,826.976,781.129,893.583,709.983,271.551,939.396,438.656,164.038,319.463,690.363,340.405
1008.86,450.793,717.557,647.814,93.2225,283.677,877.571,311.905,684.915,74.9308,382.342,844.761,461.665
148.252,60.1926,896.323,605.889,87.2685,374.076,700.779,200.975,1007.22,446.536,883.566,780.657,77.3989
556.302,421.477,846.632,67.2405,721.394,256.139,256.659,657.744,275.984,929.646,1020.64,456.26,114.69
264.953,710.136,281.982,446.247,721.776,592.895,419.23,795.171,94.4977,259.089,364.872,964.713,262.454
103.432,730.115,842.831,967.579,256.986,621.797,701.419,263.734,693.542,795.925,841.772,261.714,567.011
340.762,645.725,160.497,395.816,944.028,270.147,428.567,95.2851,321.672,873.382,791.047,605.849,115.458
1006.38,906.126,646.811,75.1598,535.534,302.677,799.114,1018.36,831.222,328.586,843.327,531.041,311.837
364.319,788.723,113.057,592.195,660.666,186.635,345.004,854.416,661.129,972.67,999.657,484.069,26.4276
